Operon,GeneName,Locus Name,GI,Strand,Pos. Left(pb),PosRight,Position
2065,rrfE,b4010,,1,4211063,4211182,1
2066,yjaA,b4011,16131837,1,4211257,4211640,1
2067,yjaB,b4012,16131838,-1,4211703,4212146,1
2068,metA,b4013,16131839,1,4212303,4213232,1
2069,aceB,b4014,16131840,1,4213501,4215102,1
2069,aceA,b4015,16131841,1,4215132,4216436,2
2070,aceK,b4016,16131842,1,4216619,4218355,1
2071,arpA,b4017,16131843,-1,4218324,4220510,1
2072,iclR,b4018,90111675,-1,4220827,4221651,1
2073,metH,b4019,16131845,1,4221851,4225534,1
2074,yjbB,b4020,16131846,1,4225754,4227385,1
2075,pepE,b4021,16131847,-1,4227476,4228165,1
2076,rluF,b4022,16131848,1,4228377,4229249,1
2077,yjbD,b4023,16131849,-1,4229382,4229654,1
2078,lysC,b4024,16131850,-1,4229907,4231256,1
2079,pgi,b4025,16131851,1,4231781,4233430,1
2080,yjbE,b4026,16131852,1,4233929,4234171,1
2081,yjbF,b4027,90111676,1,4234285,4234923,1
2082,yjbG,b4028,16131854,1,4234920,4235657,1
2082,yjbH,b4029,16131855,1,4235657,4237753,2
2083,psiE,b4030,16131856,1,4238348,4238758,1
2084,xylE,b4031,16131857,-1,4238802,4240277,1
2085,malE,b4034,16131860,-1,4243252,4244442,1
2085,malF,b4033,16131859,-1,4241554,4243098,2
2085,malG,b4032,16131858,-1,4240649,4241539,3
2086,malK,b4035,16131861,1,4244807,4245922,1
2086,lamB,b4036,16131862,1,4245994,4247334,2
2087,malM,b4037,16131863,1,4247577,4248497,1
2088,ubiC,b4039,90111677,1,4250529,4251026,1
2088,ubiA,b4040,16131866,1,4251039,4251911,2
2089,plsB,b4041,90111678,-1,4252066,4254489,1
2090,dgkA,b4042,16131868,1,4254660,4255028,1
2091,lexA,b4043,16131869,1,4255138,4255746,1
2091,dinF,b4044,162135919,1,4255765,4257144,2
2092,yjbJ,b4045,16131871,1,4257260,4257469,1
2093,zur,b4046,90111679,-1,4257511,4258026,1
2094,yjbL,b4047,16131873,1,4258344,4258598,1
2094,yjbM,b4048,16131874,1,4258622,4259329,2
2095,dusA,b4049,145698340,1,4259737,4260729,1
2096,pspG,b4050,90111680,1,4260863,4261105,1
2097,qorA,b4051,16131877,-1,4261271,4262254,1
2098,dnaB,b4052,16131878,1,4262337,4263752,1
2098,alr,b4053,16131879,1,4263805,4264884,2
2099,tyrB,b4054,16131880,1,4265137,4266330,1
2100,aphA,b4055,16131881,1,4267437,4268150,1
2101,yjbQ,b4056,16131882,1,4268261,4268677,1
2101,yjbR,b4057,16131883,1,4268681,4269037,2
2102,uvrA,b4058,16131884,-1,4269072,4271894,1
2103,ssb,b4059,16131885,1,4272148,4272684,1
2104,yjcB,b4060,90111681,-1,4272783,4273064,1
2105,yjcC,b4061,16131887,1,4273494,4275080,1
2106,soxS,b4062,16131888,-1,4275083,4275406,1
2107,soxR,b4063,16131889,1,4275492,4275956,1
2108,yjcD,b4064,16131890,1,4276502,4277851,1
2109,yjcE,b4065,16131891,1,4278003,4279652,1
2110,yjcF,b4066,16131892,-1,4279806,4281098,1
2111,yjcH,b4068,16131894,-1,4282922,4283236,1
2111,actP,b4067,16131893,-1,4281276,4282925,2
2112,acs,b4069,16131895,-1,4283436,4285394,1
2113,nrfA,b4070,16131896,1,4285787,4287223,1
2113,nrfB,b4071,90111682,1,4287268,4287834,2
2113,nrfC,b4072,16131898,1,4287831,4288502,3
2113,nrfD,b4073,16131899,1,4288499,4289455,4
2113,nrfE,b4074,16131900,1,4289535,4291193,5
2113,nrfF,b4075,16131901,1,4291186,4291569,6
2113,nrfG,b4076,16131902,1,4291566,4292162,7
2114,gltP,b4077,16131903,1,4292504,4293817,1
2115,yjcO,b4078,16131904,-1,4294459,4295148,1
2116,fdhF,b4079,16131905,-1,4295242,4297389,1
2117,yjcS,b4083,90111684,-1,4302635,4304620,1
2118,rpiR,b4089,90111685,-1,4310124,4311014,1
2118,alsB,b4088,16131914,-1,4309130,4310065,2
2118,alsA,b4087,16131913,-1,4307471,4309003,3
2118,alsC,b4086,16131912,-1,4306512,4307492,4
2118,alsE,b4085,16131911,-1,4305806,4306501,5
2118,alsK,b4084,16131910,-1,4304893,4305822,6
2119,rpiB,b4090,16131916,1,4311373,4311822,1
2120,phnF,b4102,16131928,-1,4319720,4320445,1
2120,phnG,b4101,16131927,-1,4319267,4319719,2
2120,phnH,b4100,16131926,-1,4318686,4319270,3
2120,phnI,b4099,16131925,-1,4317622,4318686,4
2120,phnJ,b4098,16131924,-1,4316784,4317629,5
2120,phnK,b4097,49176459,-1,4316029,4316787,6
2120,phnL,b4096,16131922,-1,4315238,4315918,7
2120,phnM,b4095,16131921,-1,4314105,4315241,8
2120,phnN,b4094,16131920,-1,4313548,4314105,9
2120,phnO,b4093,16131919,-1,4313127,4313561,10
2120,phnP,b4092,16131918,-1,4312367,4313125,11
2121,yjdN,b4107,16131933,-1,4323321,4323764,1
2121,phnC,b4106,16131932,-1,4322400,4323188,2
2121,phnD,b4105,16131931,-1,4321359,4322375,3
2122,yjdM,b4108,16131934,-1,4324422,4324757,1
2123,yjdA,b4109,16131935,1,4325158,4327386,1
2123,yjcZ,b4110,90111687,1,4327383,4328261,2
2124,proP,b4111,16131937,1,4328525,4330027,1
2125,eptA,b4114,90111688,-1,4331970,4333613,1
2125,basR,b4113,16131939,-1,4331305,4331973,2
2125,basS,b4112,16131938,-1,4330204,4331295,3
2126,adiY,b4116,16131942,-1,4335191,4335952,1
2126,adiC,b4115,16131941,-1,4333717,4335054,2
2127,adiA,b4117,221800782,-1,4336277,4338544,1
2128,melR,b4118,16131944,-1,4338743,4339651,1
2129,melA,b4119,16131945,1,4339934,4341289,1
2129,melB,b4120,16131946,1,4341404,4342813,2
2130,yjdF,b4121,16131947,-1,4342952,4343581,1
2131,dcuB,b4123,16131949,-1,4345427,4346767,1
2131,fumB,b4122,16131948,-1,4343703,4345349,2
2132,dcuS,b4125,16131951,-1,4348054,4349685,1
2132,dcuR,b4124,16131950,-1,4347338,4348057,2
2133,yjdI,b4126,16131952,1,4349866,4350096,1
2133,yjdJ,b4127,16131953,1,4350108,4350380,2
2134,yjdK,b4128,16131954,1,4350607,4350903,1
2134,yjdO,b4559,94541131,1,4350931,4351104,2
2135,lysU,b4129,16131955,-1,4351223,4352740,1
2136,cadB,b4132,16131958,-1,4356720,4358054,1
2136,cadA,b4131,16131957,-1,4354493,4356640,2
2136,yjdL,b4130,16131956,-1,4352977,4354434,3
2137,cadC,b4133,16131959,-1,4358419,4359957,1
2138,pheU,b4134,,-1,4360574,4360649,1
2139,cutA,b4137,16131962,-1,4363041,4363379,1
2139,dsbD,b4136,16131961,-1,4361368,4363065,2
2139,yjdC,b4135,90111689,-1,4360756,4361331,3
2140,aspA,b4139,90111690,-1,4364914,4366350,1
2140,dcuA,b4138,16131963,-1,4363495,4364796,2
2141,fxsA,b4140,90111691,1,4366687,4367163,1
2142,yjeH,b4141,16131966,-1,4367179,4368435,1
2143,groS,b4142,16131967,1,4368711,4369004,1
2143,groL,b4143,16131968,1,4369048,4370694,2
2144,yjeI,b4144,90111692,1,4370832,4371185,1
2145,yjeJ,b4145,16131970,-1,4371388,4372257,1
2146,yjeK,b4146,16131971,-1,4372652,4373680,1
2147,efp,b4147,16131972,1,4373722,4374288,1
2147,ecnA,b4410,49176462,1,4374340,4374465,2
2148,sugE,b4148,90111693,1,4374898,4375215,1
2149,blc,b4149,16131974,-1,4375212,4375745,1
2150,frdA,b4154,16131979,-1,4378533,4380341,1
2150,frdB,b4153,16131978,-1,4377806,4378540,2
2150,frdC,b4152,16131977,-1,4377400,4377795,3
2150,frdD,b4151,16131976,-1,4377030,4377389,4
2150,ampC,b4150,16131975,-1,4375834,4376967,5
2151,yjeA,b4155,90111694,1,4380666,4381643,1
2152,yjeM,b4156,90111695,1,4381862,4383364,1
2152,yjeN,b4157,16131982,1,4383416,4383730,2
2152,yjeO,b4158,16131983,1,4383727,4384041,3
2153,psd,b4160,16131985,-1,4387415,4388383,1
2153,yjeP,b4159,16131984,-1,4384070,4387393,2
2154,rsgA,b4161,90111696,-1,4388480,4389532,1
2155,orn,b4162,90111697,1,4389627,4390172,1
2156,glyV,b4163,,1,4390383,4390458,1
2156,glyX,b4164,,1,4390495,4390570,2
2156,glyY,b4165,,1,4390606,4390681,3
2157,yjeS,b4166,16131988,-1,4390951,4392090,1
2158,yjeF,b4167,16131989,1,4392089,4393636,1
2158,yjeE,b4168,16131990,1,4393608,4394069,2
2158,amiB,b4169,16131991,1,4394088,4395425,3
2158,mutL,b4170,16131992,1,4395435,4397282,4
2158,miaA,b4171,16131993,1,4397275,4398225,5
2158,hfq,b4172,16131994,1,4398311,4398619,6
2158,hflX,b4173,16131995,1,4398695,4399975,7
2158,hflK,b4174,16131996,1,4400061,4401320,8
2158,hflC,b4175,16131997,1,4401323,4402327,9
2158,yjeT,b4176,16131998,1,4402409,4402606,10
2159,purA,b4177,16131999,1,4402710,4404008,1
2160,nsrR,b4178,16132000,1,4404213,4404638,1
2160,rnr,b4179,90111698,1,4404677,4407118,2
2160,rlmB,b4180,16132002,1,4407298,4408029,3
2161,yjfI,b4181,16132003,1,4408156,4408557,1
2161,yjfJ,b4182,16132004,1,4408576,4409274,2
2161,yjfK,b4183,16132005,1,4409325,4409984,3
2161,yjfL,b4184,16132006,1,4410002,4410400,4
2161,yjfM,b4185,16132007,1,4410410,4411048,5
2161,yjfC,b4186,16132008,1,4411051,4412214,6
2162,aidB,b4187,162135915,1,4412298,4413923,1
2163,yjfN,b4188,90111700,-1,4414040,4414315,1
2164,bsmA,b4189,90111701,-1,4414464,4414793,1
2165,yjfP,b4190,16132012,1,4414975,4415724,1
2166,ulaG,b4192,90111702,-1,4416584,4417648,1
2166,ulaR,b4191,16132013,-1,4415721,4416476,2
2167,ulaA,b4193,90111703,1,4418003,4419400,1
2167,ulaB,b4194,16132016,1,4419416,4419721,2
2167,ulaC,b4195,16132017,1,4419731,4420195,3
2167,ulaD,b4196,16132018,1,4420209,4420859,4
2167,ulaE,b4197,16132019,1,4420869,4421723,5
2167,ulaF,b4198,16132020,1,4421723,4422409,6
2168,yjfY,b4199,16132021,-1,4422539,4422814,1
2169,rpsF,b4200,296044035,1,4423141,4423536,1
2169,priB,b4201,16132023,1,4423543,4423857,2
2169,rpsR,b4202,16132024,1,4423862,4424089,3
2169,rplI,b4203,16132025,1,4424131,4424580,4
2170,yjfZ,b4204,16132026,-1,4424651,4425445,1
2171,ytfB,b4206,162135916,-1,4426102,4426740,1
2172,fklB,b4207,90111705,1,4426958,4427578,1
2173,cycA,b4208,16132030,1,4427887,4429299,1
2174,ytfE,b4209,16132031,-1,4429344,4430006,1
2175,ytfF,b4210,226524763,-1,4430114,4431079,1
2176,qorB,b4211,16132033,-1,4431187,4432047,1
2177,ytfH,b4212,90111706,1,4432136,4432516,1
2178,cpdB,b4213,16132035,-1,4432645,4434588,1
2179,cysQ,b4214,16132036,1,4434778,4435518,1
2180,ytfI,b4215,49176474,1,4435730,4436668,1
2181,ytfJ,b4216,16132038,-1,4436731,4437285,1
2182,ytfK,b4217,90111707,1,4437610,4437816,1
2183,ytfL,b4218,16132040,-1,4437895,4439238,1
2184,msrA,b4219,16132041,-1,4439561,4440199,1
2185,ytfM,b4220,16132042,1,4440405,4442138,1
2185,ytfN,b4221,16132043,1,4442135,4445914,2
2185,ytfP,b4222,16132044,1,4445917,4446258,3
2186,chpS,b4224,90111708,1,4446470,4446721,1
2186,chpB,b4225,16132047,1,4446715,4447065,2
2187,ppa,b4226,16132048,-1,4447145,4447675,1
2188,ytfQ,b4227,16132049,1,4447985,4448941,1
2188,ytfR,b4485,49176475,1,4449081,4450583,2
2188,ytfT,b4230,145698343,1,4450594,4451619,3
2188,yjfF,b4231,90111710,1,4451606,4452601,4
2189,fbp,b4232,16132054,-1,4452634,4453632,1
2190,mpl,b4233,16132055,1,4453808,4455181,1
2191,yjgA,b4234,16132056,-1,4455337,4455888,1
2192,pmbA,b4235,16132057,1,4455982,4457334,1
2193,nrdD,b4238,16132060,-1,4458545,4460683,1
2193,nrdG,b4237,16132059,-1,4457923,4458387,2
2194,treR,b4241,16132063,-1,4464322,4465269,1
2194,treB,b4240,16132062,-1,4462782,4464203,2
2194,treC,b4239,16132061,-1,4461077,4462732,3
2195,mgtA,b4242,16132064,1,4465648,4468344,1
2196,pyrL,b4246,16132068,-1,4470422,4470556,1
2196,pyrB,b4245,16132067,-1,4469483,4470418,2
2196,pyrI,b4244,16132066,-1,4469009,4469470,3
2196,yjgF,b4243,90111711,-1,4468550,4468936,4
2197,yjgI,b4249,16132071,-1,4471363,4472076,1
2197,yjgH,b4248,16132070,-1,4470837,4471232,2
2198,yjgJ,b4251,90111712,1,4472147,4472740,1
2199,tabA,b4252,90111713,1,4472885,4473337,1
2200,yjgL,b4253,90111714,1,4473460,4475274,1
2201,argI,b4254,16132076,-1,4475330,4476334,1
2202,rraB,b4255,16132077,1,4476496,4476912,1
2203,yjgM,b4256,49176479,-1,4477057,4477560,1
2204,yjgN,b4257,49176480,1,4477753,4478949,1
2205,holC,b4259,16132081,-1,4481860,4482303,1
2205,valS,b4258,16132080,-1,4479005,4481860,2
2206,pepA,b4260,16132082,-1,4482463,4483974,1
2207,lptF,b4261,16132083,1,4484241,4485341,1
2207,lptG,b4262,90111715,1,4485341,4486423,2
2208,yjgR,b4263,16132085,-1,4486584,4488086,1
2209,idnD,b4267,16132089,-1,4491398,4492429,1
2209,idnO,b4266,16132088,-1,4490610,4491374,2
2209,idnT,b4265,16132087,-1,4489229,4490548,3
2209,idnR,b4264,16132086,-1,4488164,4489162,4
2210,idnK,b4268,16132090,1,4492646,4493209,1
2211,yjgB,b4269,90111716,-1,4493213,4494232,1
2212,leuX,b4270,,1,4494428,4494512,1
2213,insC,b4272,145698344,1,4496295,4496660,1
2213,insD,b4273,16132094,1,4496618,4497523,2
2214,yjgZ,b4277,16132098,1,4499283,4499612,1
2215,insG,b4278,16132099,-1,4500126,4501454,1
2216,yjhB,b4279,90111718,1,4502081,4503298,1
2216,yjhC,b4280,90111719,1,4503310,4504428,2
2216,ythA,b4655,157783151,1,4504471,4504596,3
2217,insI,b4284,16132105,-1,4505489,4506640,1
2218,fecI,b4293,16132114,-1,4515737,4516258,1
2218,fecR,b4292,16132113,-1,4514787,4515740,2
2218,fecA,b4291,16132112,-1,4512376,4514700,3
2218,fecB,b4290,162135917,-1,4511429,4512331,4
2218,fecC,b4289,16132110,-1,4510434,4511432,5
2218,fecD,b4288,16132109,-1,4509481,4510437,6
2218,fecE,b4287,16132108,-1,4508713,4509480,7
2219,insA,b4294,16132115,1,4516550,4516825,1
2220,yjhU,b4295,90111724,-1,4517361,4518347,1
2221,yjhF,b4296,16132117,-1,4518694,4520043,1
2222,yjhI,b4299,16132120,-1,4523038,4523826,1
2222,yjhH,b4298,90111725,-1,4522128,4523033,2
2222,yjhG,b4297,16132118,-1,4520150,4522117,3
2223,sgcA,b4302,16132123,-1,4525572,4526003,1
2223,sgcE,b4301,16132122,-1,4524928,4525560,2
2223,sgcR,b4300,16132121,-1,4524129,4524911,3
2224,sgcX,b4305,90111726,-1,4528553,4529674,1
2224,sgcB,b4565,94541133,-1,4528278,4528556,2
2224,sgcC,b4304,16132125,-1,4526953,4528266,3
2224,sgcQ,b4303,16132124,-1,4526134,4526940,4
2225,nanS,b4309,16132130,-1,4534637,4535617,1
2226,nanC,b4311,90111728,-1,4536808,4537524,1
2226,nanM,b4310,90111727,-1,4535682,4536788,2
2227,fimB,b4312,16132133,1,4538980,4539582,1
2228,fimE,b4313,16132134,1,4540060,4540656,1
2229,fimA,b4314,16132135,1,4541138,4541686,1
2230,fimI,b4315,90111729,1,4541751,4542290,1
2230,fimC,b4316,49176488,1,4542327,4543052,2
2230,fimD,b4317,16132138,1,4543119,4545755,3
2230,fimF,b4318,16132139,1,4545765,4546295,4
2230,fimG,b4319,16132140,1,4546308,4546811,5
2230,fimH,b4320,16132141,1,4546831,4547733,6
2231,gntP,b4321,16132142,-1,4547976,4549319,1
2232,uxuA,b4322,16132143,1,4549659,4550843,1
2232,uxuB,b4323,16132144,1,4550924,4552384,2
2232,uxuR,b4324,16132145,1,4552599,4553372,3
2233,yjiC,b4325,49176489,-1,4553513,4554343,1
2234,iraD,b4326,90111730,1,4555016,4555408,1
2235,yjiH,b4330,90111731,-1,4558020,4558703,1
2235,yjiG,b4329,16132150,-1,4557562,4558023,2
2235,iadA,b4328,16132149,-1,4556377,4557549,3
2235,qseD,b4327,16132148,-1,4555401,4556312,4
2236,kptA,b4331,90111732,1,4558953,4559507,1
2237,yjiJ,b4332,16132153,-1,4559520,4560698,1
2238,yjiK,b4333,145698345,-1,4560766,4561626,1
2239,yjiM,b4335,90111735,-1,4562722,4563873,1
2239,yjiL,b4334,90111734,-1,4561945,4562712,2
2240,mdtM,b4337,16132158,-1,4565310,4566542,1
2240,yjiN,b4336,16132157,-1,4563989,4565269,2
2241,yjiR,b4340,16132161,-1,4568185,4569597,1
2242,yjiS,b4341,16132162,1,4569774,4569938,1
2243,mcrB,b4346,90111737,-1,4575981,4577360,1
2243,mcrC,b4345,16132166,-1,4574935,4575981,2
2244,symE,b4347,145698346,-1,4577522,4577863,1
2245,hsdR,b4350,226524764,-1,4581272,4584784,1
2245,hsdM,b4349,16132170,-1,4579482,4581071,2
2245,hsdS,b4348,16132169,-1,4578091,4579485,3
2246,mrr,b4351,16132172,1,4584972,4585886,1
2247,yjiY,b4354,90111739,-1,4587152,4589302,1
2247,yjiX,b4353,16132174,-1,4586899,4587102,2
2247,yjiA,b4352,90111738,-1,4585932,4586888,3
2248,tsr,b4355,16132176,1,4589680,4591335,1
2249,yjjL,b4356,16132177,-1,4591384,4592745,1
2250,yjjM,b4357,49176497,-1,4592960,4593874,1
2251,yjjN,b4358,226524765,1,4594013,4595035,1
2252,opgB,b4359,90111741,-1,4595173,4597464,1
2253,dnaT,b4362,16132183,-1,4599001,4599540,1
2253,dnaC,b4361,16132182,-1,4598261,4598998,2
2253,yjjA,b4360,90111742,-1,4597718,4598212,3
2254,yjjP,b4364,90111743,-1,4600111,4600881,1
2254,yjjB,b4363,145698348,-1,4599647,4600120,2
2255,yjjQ,b4365,16132186,1,4601500,4602225,1
2256,bglJ,b4366,145698349,1,4602333,4602860,1
2257,fhuF,b4367,16132188,-1,4602898,4603686,1
2258,leuQ,b4370,,-1,4604338,4604424,1
2258,leuP,b4369,,-1,4604223,4604309,2
2258,leuV,b4368,,-1,4604102,4604188,3
2259,rsmC,b4371,16132189,-1,4604692,4605723,1
2260,holD,b4372,16132190,1,4605826,4606239,1
2260,rimI,b4373,16132191,1,4606208,4606654,2
2260,yjjG,b4374,16132192,1,4606669,4607346,3
2261,prfC,b4375,16132193,1,4607437,4609026,1
2262,osmY,b4376,16132194,1,4609419,4610024,1
2263,yjjU,b4377,16132195,1,4610434,4611507,1
2263,yjjV,b4378,90111745,1,4611504,4612283,2
2264,yjjI,b4380,16132197,-1,4613538,4615088,1
2264,yjjW,b4379,16132196,-1,4612703,4613566,2
2265,deoC,b4381,16132198,1,4615346,4616125,1
2265,deoA,b4382,16132199,1,4616252,4617574,2
2265,deoB,b4383,16132200,1,4617626,4618849,3
2265,deoD,b4384,16132201,1,4618906,4619625,4
2266,yjjJ,b4385,16132202,1,4619792,4621123,1
2267,ytjB,b4387,16132204,-1,4622168,4622812,1
2267,lplA,b4386,16132203,-1,4621124,4622140,2
2268,serB,b4388,16132205,1,4622918,4623886,1
2268,radA,b4389,16132206,1,4623935,4625317,2
2268,nadR,b4390,90111746,1,4625338,4626570,3
2269,yjjK,b4391,16132208,-1,4626878,4628545,1
2270,slt,b4392,90111747,1,4628756,4630693,1
2271,trpR,b4393,16132210,1,4630783,4631109,1
2272,yjjX,b4394,90111748,-1,4631256,4631768,1
2273,ytjC,b4395,16132212,1,4631820,4632467,1
2274,rob,b4396,16132213,-1,4632464,4633333,1
2275,creA,b4397,16132214,1,4633544,4634017,1
2275,creB,b4398,16132215,1,4634030,4634719,2
2275,creC,b4399,16132216,1,4634719,4636143,3
2275,creD,b4400,16132217,1,4636201,4637553,4
2276,arcA,b4401,16132218,-1,4637613,4638329,1
2277,yjjY,b4402,16132219,1,4638425,4638565,1
2278,yjtD,b4403,16132220,1,4638965,4639651,1
2279,yaeP,b4406,49176004,-1,213925,214125,1
2279,rof,b0189,90111097,-1,213678,213932,2
2280,csrB,b4408,,-1,2922178,2922546,1
2280,yqcC,b2792,16130699,-1,2921806,2922135,2
2280,truC,b2791,16130698,-1,2921024,2921806,3
2280,yqcA,b2790,16130697,-1,2920557,2921006,4
2281,blr,b4409,49176127,1,1702575,1702700,1
2282,ecnB,b4411,49176463,1,4374576,4374722,1
2283,hokC,b4412,49175991,-1,16751,16903,1
2284,sokC,b4413,,1,16952,17006,1
2285,tff,b4414,,1,189712,189847,1
2285,rpsB,b0169,16128162,1,189874,190599,2
2285,tsf,b0170,16128163,1,190857,191708,3
2285,pyrH,b0171,16128164,1,191855,192580,4
2285,frr,b0172,16128165,1,192872,193429,5
2285,dxr,b0173,16128166,1,193521,194717,6
2286,rybA,b4416,,-1,852175,852263,1
2287,rybB,b4417,,-1,887199,887277,1
2288,psrD,b4418,,1,1145812,1145980,1
2288,yceD,b1088,16129051,1,1146017,1146538,2
2288,rpmF,b1089,16129052,1,1146590,1146763,3
2288,plsX,b1090,90111212,1,1146844,1147914,4
2288,fabH,b1091,16129054,1,1147982,1148935,5
2288,fabD,b1092,16129055,1,1148951,1149880,6
2288,fabG,b1093,16129056,1,1149893,1150627,7
2289,ldrA,b4419,49176087,-1,1268391,1268498,1
2290,rdlA,b4420,,1,1268546,1268612,1
2291,ldrB,b4421,49176088,-1,1268926,1269033,1
2292,rdlB,b4422,,1,1269081,1269146,1
2293,ldrC,b4423,49176089,-1,1269461,1269568,1
2294,rdlC,b4424,,1,1269616,1269683,1
2295,rttR,b4425,,-1,1286289,1286459,1
2296,isrA,b4426,,-1,1403676,1403833,1
2297,micC,b4427,,1,1435145,1435253,1
2298,hokB,b4428,49176107,-1,1489946,1490095,1
2299,sokB,b4429,,1,1490143,1490198,1
2300,rydB,b4430,,-1,1762737,1762804,1
2301,rprA,b4431,,1,1768396,1768501,1
2302,ryeA,b4432,,1,1921090,1921338,1
2303,ryeB,b4433,,-1,1921188,1921308,1
2304,isrC,b4435,,1,2069339,2069542,1
2304,flu,b2000,49176177,1,2069563,2072682,2
2305,sibA,b4436,,1,2151333,2151475,1
2306,sibB,b4437,,1,2151668,2151803,1
2307,cyaR,b4438,,1,2165138,2165224,1
2308,micF,b4439,,1,2311106,2311198,1
2309,ryfA,b4440,,1,2651877,2652180,1
2310,glmY,b4441,,-1,2689179,2689362,1
2310,glrK,b2556,90111458,-1,2687693,2689120,2
2311,micA,b4442,,1,2812824,2812901,1
2312,gcvB,b4443,,1,2940718,2940923,1
2313,omrA,b4444,,-1,2974124,2974211,1
2314,omrB,b4445,,-1,2974326,2974407,1
2315,sibD,b4447,,-1,3192745,3192887,1
2316,psrO,b4449,,1,3309247,3309420,1
2317,arcZ,b4450,,1,3348599,3348719,1
2318,ryhB,b4451,,-1,3578950,3579039,1
2319,gadY,b4452,,1,3662887,3662991,1
2320,ldrD,b4453,49176368,-1,3698003,3698110,1
2321,rdlD,b4454,,1,3698159,3698224,1
2322,hokA,b4455,49176371,-1,3718471,3718623,1
2323,glmZ,b4456,,1,3984455,3984626,1
2324,csrC,b4457,,1,4049059,4049303,1
2325,oxyS,b4458,,-1,4156308,4156417,1
2326,ryjA,b4459,,-1,4275950,4276089,1
2327,yghJ,b4466,49176293,-1,3112572,3117134,1
2328,ygiQ,b4469,49176302,-1,3156949,3159168,1
2329,smf,b4473,49176336,-1,3430458,3431582,1
2329,smg,b3284,16131165,-1,3430013,3430486,2
2329,yrdD,b3283,49176335,-1,3429442,3429984,3
2329,rimN,b3282,16131163,-1,3428865,3429437,4
2329,aroE,b3281,16131162,-1,3428042,3428860,5
2329,yrdB,b3280,16131161,-1,3427788,3428045,6
2330,dgoR,b4479,49176392,-1,3872494,3873183,1
2330,dgoK,b3693,16131561,-1,3871619,3872497,2
2330,dgoA,b4477,49176391,-1,3871018,3871635,3
2330,dgoD,b4478,49176390,-1,3869873,3871021,4
2330,dgoT,b3691,90111641,-1,3868461,3869753,5
2331,hdfR,b4480,49176402,-1,3945151,3945990,1
2332,yigE,b4482,49176417,-1,3998315,3999079,1
2333,cpxP,b4484,49176443,1,4103843,4104343,1
2334,yjdP,b4487,49176458,1,4311891,4312220,1
2335,torI,b4501,94541120,1,2474332,2474532,1
2336,yeiW,b4502,94541118,-1,2263063,2263317,1
2337,rzoD,b4510,94541098,1,577550,577732,1
2338,ybdD,b4512,94541100,1,631405,631602,1
2339,kdpF,b4513,94541101,-1,727955,728044,1
2339,kdpA,b0698,16128674,-1,726282,727955,2
2339,kdpB,b0697,16128673,-1,724211,726259,3
2339,kdpC,b0696,16128672,-1,723630,724202,4
2339,kdpD,b0695,16128671,-1,720953,723637,5
2339,kdpE,b0694,16128670,-1,720279,720956,6
2340,insA,b4516,94541103,1,1049056,1049331,1
2340,insB,b0988,16128954,1,1049250,1049753,2
2341,ymdF,b4518,94541090,1,1067304,1067477,1
2342,ymgF,b4520,94541105,1,1218206,1218424,1
2343,ymiA,b4522,94541107,1,1333184,1333312,1
2343,yciX,b4523,145698251,1,1333315,1333482,2
2344,rzoR,b4528,94541110,1,1421424,1421609,1
2345,ydbJ,b4529,94541111,1,1439082,1439348,1
2346,hicA,b4532,94541092,1,1507310,1507486,1
2346,hicB,b1438,145698257,1,1507532,1507948,2
2347,ynfO,b4533,94541112,1,1634780,1635013,1
2347,ydfO,b1549,90111292,1,1635071,1635481,2
2348,yniD,b4535,145698274,1,1803189,1803296,1
2349,yobH,b4536,94541114,1,1906949,1907188,1
2350,yecJ,b4537,94541093,-1,1985531,1985782,1
2351,ysaB,b4553,94541126,-1,3723436,3723735,1
2352,yibT,b4554,94541127,-1,3774194,3774403,1
2353,yicS,b4555,94541128,1,3838238,3838531,1
2354,yifL,b4558,94541130,1,3992545,3992748,1
2354,dapF,b3809,90111650,1,3992785,3993609,2
2354,yigA,b3810,16131662,1,3993606,3994313,3
2354,xerC,b3811,16131663,1,3994310,3995206,4
2354,yigB,b3812,16131664,1,3995206,3995922,5
2355,yjhX,b4566,94541138,-1,4531819,4532076,1
2355,yjhQ,b4307,16132128,-1,4531262,4531807,2
2355,yjhP,b4306,16132127,-1,4530460,4531206,3
2356,yjjZ,b4567,94541134,1,4603827,4604063,1
2357,ytjA,b4568,145698350,1,4610151,4610312,1
2358,sgrS,b4577,,1,77367,77593,1
2359,chiX,b4585,,1,506428,506511,1
2360,ykfM,b4586,145698220,-1,238257,238736,1
2361,ylcH,b4588,145698228,1,571591,571692,1
2361,ybcN,b0547,16128530,1,571689,572144,2
2361,ninE,b0548,16128531,1,572144,572314,3
2361,ybcO,b0549,16128532,1,572307,572597,4
2361,rusA,b0550,16128533,1,572594,572956,5
2361,ylcG,b4509,94541097,1,572953,573093,6
2362,ylcI,b4589,145698229,-1,579474,579668,1
2363,ybfK,b4590,145698231,1,719806,720063,1
2364,ymgI,b4593,145698243,-1,1222213,1222386,1
